sistema,nombre,titulo,abstract,crs,limite_oeste,limite_este,limite_sur,limite_norte,keywords,geojson,csv
SIIP,comAgrico:Com_alpacas,Com_alpacas,,"['EPSG:4326', 'CRS:84']",-69.5556763,-64.77068535,-22.19269444,-14.61224852,"['Com_alpacas', 'features']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Com_alpacas&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Com_alpacas&outputFormat=csv
SIIP,comAgrico:Com_avesGrj,Com_avesGrj,,"['EPSG:4326', 'CRS:84']",-69.22206229,-58.02303683,-22.80764043,-10.25378972,"['Com_avesGrj', 'features']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Com_avesGrj&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Com_avesGrj&outputFormat=csv
SIIP,comAgrico:Com_bovinos,Com_bovinos,,"['EPSG:4326', 'CRS:84']",-69.55250044,-57.82783428,-22.58166511,-10.25378972,"['features', 'Com_bovinos']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Com_bovinos&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Com_bovinos&outputFormat=csv
SIIP,comAgrico:Com_canaiwa,Com_canaiwa,,"['EPSG:4326', 'CRS:84']",-69.29569344,-66.53223208,-19.09579778,-15.25391312,"['features', 'Com_canaiwa']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Com_canaiwa&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Com_canaiwa&outputFormat=csv
SIIP,comAgrico:Com_caniaAzu,Com_caniaAzu,,"['EPSG:4326', 'CRS:84']",-69.22206229,-57.82361675,-22.85161901,-10.26195409,"['Com_caniaAzu', 'features']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Com_caniaAzu&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Com_caniaAzu&outputFormat=csv
SIIP,comAgrico:Com_llamas,Com_llamas,,"['EPSG:4326', 'CRS:84']",-69.5556763,-64.59766813,-22.30789167,-14.61224852,"['Com_llamas', 'features']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Com_llamas&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Com_llamas&outputFormat=csv
SIIP,comAgrico:Com_maiz,Com_maiz,,"['EPSG:4326', 'CRS:84']",-69.55250044,-57.70150316,-22.85161901,-9.979123,"['features', 'Com_maiz']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Com_maiz&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Com_maiz&outputFormat=csv
SIIP,comAgrico:Com_mandarina,Com_mandarina,,"['EPSG:4326', 'CRS:84']",-68.56942327,-60.4572044,-22.71794087,-10.76257714,"['Com_mandarina', 'features']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Com_mandarina&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Com_mandarina&outputFormat=csv
SIIP,comAgrico:Com_mani,Com_mani,,"['EPSG:4326', 'CRS:84']",-69.20612011,-58.36200393,-22.80764043,-10.25378972,"['Com_mani', 'features']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Com_mani&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Com_mani&outputFormat=csv
SIIP,comAgrico:Com_naranja,Com_naranja,,"['EPSG:4326', 'CRS:84']",-68.71583614,-58.62449631,-22.71937,-10.74041402,"['Com_naranja', 'features']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Com_naranja&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Com_naranja&outputFormat=csv
SIIP,comAgrico:Com_ovinos,Com_ovinos,,"['EPSG:4326', 'CRS:84']",-69.5556763,-58.4145027,-22.47813428,-10.25378972,"['Com_ovinos', 'features']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Com_ovinos&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Com_ovinos&outputFormat=csv
SIIP,comAgrico:Com_papa,Com_papa,,"['EPSG:4326', 'CRS:84']",-69.32963173,-60.60437611,-22.85161901,-14.61224852,"['features', 'Com_papa']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Com_papa&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Com_papa&outputFormat=csv
SIIP,comAgrico:Com_piscicola,Com_piscicola,,"['EPSG:4326', 'CRS:84']",-69.27576308,-58.54832697,-22.19269444,-9.979123,"['features', 'Com_piscicola']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Com_piscicola&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Com_piscicola&outputFormat=csv
SIIP,comAgrico:Com_porcinos,Com_porcinos,,"['EPSG:4326', 'CRS:84']",-69.03013484,-60.47436428,-22.71725058,-10.8123862,"['features', 'Com_porcinos']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Com_porcinos&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Com_porcinos&outputFormat=csv
SIIP,comAgrico:Com_quinua,Com_quinua,,"['EPSG:4326', 'CRS:84']",-69.32963173,-63.83805425,-22.10548424,-15.25391312,"['Com_quinua', 'features']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Com_quinua&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Com_quinua&outputFormat=csv
SIIP,comAgrico:Com_sesamo,Com_sesamo,,"['EPSG:4326', 'CRS:84']",-67.97040127,-58.36122321,-19.83338603,-13.52343042,"['Com_sesamo', 'features']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Com_sesamo&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Com_sesamo&outputFormat=csv
SIIP,comAgrico:Com_soya,Com_soya,,"['EPSG:4326', 'CRS:84']",-68.37175328,-59.69329143,-21.99099826,-13.55643091,"['Com_soya', 'features']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Com_soya&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Com_soya&outputFormat=csv
SIIP,comAgrico:Com_tomate,Com_tomate,,"['EPSG:4326', 'CRS:84']",-68.9484007,-57.82783428,-22.80764043,-10.32935127,"['features', 'Com_tomate']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Com_tomate&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Com_tomate&outputFormat=csv
SIIP,comAgrico:Com_trigo,Com_trigo,,"['EPSG:4326', 'CRS:84']",-69.00657686,-60.98535286,-22.1026792,-15.15918448,"['Com_trigo', 'features']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Com_trigo&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Com_trigo&outputFormat=csv
SIIP,comAgrico:Infectados_Coranavirus,Infectados_Coranavirus,,"['EPSG:4326', 'CRS:84']",-68.13469102499994,-63.178916785999945,-17.967758517999926,-16.49361009499995,"['Infectados_Coranavirus', 'features']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Infectados_Coranavirus&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Infectados_Coranavirus&outputFormat=csv
SIIP,comAgrico:Lim_municipio_plomo1,Lim_municipio_plomo1,,"['EPSG:4326', 'CRS:84']",-69.64482652128574,-57.45443352865816,-22.90656837877086,-9.669633002171857,"['Lim_municipio_plomo1', 'features']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Lim_municipio_plomo1&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Lim_municipio_plomo1&outputFormat=csv
SIIP,comAgrico:Limite_Departamental,Limite_Departamental,,"['EPSG:4326', 'CRS:84']",-69.64482639091574,-57.4544336425686,-22.906570492644693,-9.66963354602012,"['Limite_Departamental', 'features']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Limite_Departamental&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Limite_Departamental&outputFormat=csv
SIIP,comAgrico:Limite_Municipios,Limite_Municipios,,"['EPSG:4326', 'CRS:84']",-69.64482652128574,-57.45443352865816,-22.90656837877086,-9.669633002171857,"['features', 'Limite_Municipios']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Limite_Municipios&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Limite_Municipios&outputFormat=csv
SIIP,comAgrico:Limite_Provincias,Limite_Provincias,,"['EPSG:4326', 'CRS:84']",-69.64482652128574,-57.454433280081716,-22.90656837877086,-9.66963300307942,"['features', 'Limite_Provincias']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Limite_Provincias&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Limite_Provincias&outputFormat=csv
SIIP,comAgrico:PP_jun_ago_2021,PP_jun_ago_2021,,"['EPSG:4326', 'CRS:84']",-69.93,-57.292500000000004,-22.9375,-9.5775,"['WCS', 'GeoTIFF', 'PP_jun_ago_2021']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:PP_jun_ago_2021&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:PP_jun_ago_2021&outputFormat=csv
SIIP,comAgrico:Poblacion_2020,Poblacion_2020,,"['EPSG:4326', 'CRS:84']",-69.48898192847321,-57.70011190683897,-22.853756103161572,-10.055750405956417,"['Poblacion_2020', 'features']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Poblacion_2020&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Poblacion_2020&outputFormat=csv
SIIP,comAgrico:Poblacion_Ocupada_prueba,Poblacion_Ocupada_prueba,,"['EPSG:4326', 'CRS:84']",-69.64482652128574,-57.45443352865816,-22.90656837877086,-9.669633002171857,"['features', 'Poblacion_Ocupada_prueba']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Poblacion_Ocupada_prueba&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:Poblacion_Ocupada_prueba&outputFormat=csv
SIIP,comAgrico:TEMP_jun_ago_2021,TEMP_jun_ago_2021,,"['EPSG:4326', 'CRS:84']",-69.69999999999999,-57.39999999999999,-22.949999999996983,-9.599999999996983,"['WCS', 'GeoTIFF', 'TEMP_jun_ago_2021']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:TEMP_jun_ago_2021&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:TEMP_jun_ago_2021&outputFormat=csv
SIIP,comAgrico:_03_castana_beni,_03_castana_beni,,"['EPSG:4326', 'CRS:84']",-66.49240961681033,-65.02012858056952,-12.00008272343888,-10.38780739349636,"['_03_castana_beni', 'features']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:_03_castana_beni&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:_03_castana_beni&outputFormat=csv
SIIP,comAgrico:alpacas11_ProjectRaster,alpacas11_ProjectRaster,,"['EPSG:4326', 'CRS:84']",-69.7172828800442,-64.73439240177038,-22.232852788806166,-14.587158009352791,"['WCS', 'GeoTIFF', 'alpacas11_ProjectRaster']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:alpacas11_ProjectRaster&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:alpacas11_ProjectRaster&outputFormat=csv
SIIP,comAgrico:arroz_ProjectRaster,arroz_ProjectRaster,,"['EPSG:4326', 'CRS:84']",-70.04385674552864,-56.981048104794034,-23.01285571346255,-9.561333894695121,"['WCS', 'GeoTIFF', 'arroz_ProjectRaster']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:arroz_ProjectRaster&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:arroz_ProjectRaster&outputFormat=csv
SIIP,comAgrico:avesGranja11_ProjectRaster,avesGranja11_ProjectRaster,,"['EPSG:4326', 'CRS:84']",-69.576819922537,-57.86857868381948,-22.83940694107502,-10.145638802124097,"['WCS', 'GeoTIFF', 'avesGranja11_ProjectRaster']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:avesGranja11_ProjectRaster&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:avesGranja11_ProjectRaster&outputFormat=csv
SIIP,comAgrico:bovinos11_ProjectRaster,bovinos11_ProjectRaster,,"['EPSG:4326', 'CRS:84']",-69.92621255539768,-57.67764843001123,-22.6158647407209,-10.140475353753224,"['WCS', 'GeoTIFF', 'bovinos11_ProjectRaster']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:bovinos11_ProjectRaster&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:bovinos11_ProjectRaster&outputFormat=csv
SIIP,comAgrico:c01_arroz_Raster_2019,c01_arroz_Raster_2019,,"['EPSG:4326', 'CRS:84']",-69.9178293366873,-57.69357766855107,-22.8374459124847,-10.013710687062465,"['WCS', 'GeoTIFF', 'c01_arroz_Raster_2019']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:c01_arroz_Raster_2019&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:c01_arroz_Raster_2019&outputFormat=csv
SIIP,comAgrico:c02_trigo_Raster_2019,c02_trigo_Raster_2019,,"['EPSG:4326', 'CRS:84']",-69.28127352266735,-60.77777312632088,-21.66424169470327,-15.061072086705117,"['WCS', 'GeoTIFF', 'c02_trigo_Raster_2019']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:c02_trigo_Raster_2019&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:c02_trigo_Raster_2019&outputFormat=csv
SIIP,comAgrico:c03_maizGrano_Raster_2019,c03_maizGrano_Raster_2019,,"['EPSG:4326', 'CRS:84']",-69.709069913324,-57.67004012342308,-22.91335255556525,-10.390725374526655,"['WCS', 'GeoTIFF', 'c03_maizGrano_Raster_2019']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:c03_maizGrano_Raster_2019&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:c03_maizGrano_Raster_2019&outputFormat=csv
SIIP,comAgrico:c04_soya_Raster_2019,c04_soya_Raster_2019,,"['EPSG:4326', 'CRS:84']",-68.70820951862707,-59.39448268037194,-22.13441093430977,-10.988984484531125,"['WCS', 'GeoTIFF', 'c04_soya_Raster_2019']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:c04_soya_Raster_2019&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:c04_soya_Raster_2019&outputFormat=csv
SIIP,comAgrico:c05_quinua_Raster_2019,c05_quinua_Raster_2019,,"['EPSG:4326', 'CRS:84']",-69.12237687480325,-64.11240390442623,-22.002280778844234,-15.893864536887216,"['WCS', 'GeoTIFF', 'c05_quinua_Raster_2019']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:c05_quinua_Raster_2019&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:c05_quinua_Raster_2019&outputFormat=csv
SIIP,comAgrico:c07_sorgo_Raster_2019,c07_sorgo_Raster_2019,,"['EPSG:4326', 'CRS:84']",-68.75441975802589,-57.49465866187961,-22.170474364072994,-13.339289190624932,"['WCS', 'GeoTIFF', 'c07_sorgo_Raster_2019']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:c07_sorgo_Raster_2019&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:c07_sorgo_Raster_2019&outputFormat=csv
SIIP,comAgrico:c08_cania_azucar_Raster_2019,c08_cania_azucar_Raster_2019,,"['EPSG:4326', 'CRS:84']",-69.72922977419151,-57.4897461774965,-23.061791974129196,-10.021078074264533,"['WCS', 'GeoTIFF', 'c08_cania_azucar_Raster_2019']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:c08_cania_azucar_Raster_2019&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:c08_cania_azucar_Raster_2019&outputFormat=csv
SIIP,comAgrico:c09_mandarina_Raster_2019,c09_mandarina_Raster_2019,,"['EPSG:4326', 'CRS:84']",-68.89248018025677,-62.85776260612165,-22.87176144992625,-10.771847930069475,"['WCS', 'GeoTIFF', 'c09_mandarina_Raster_2019']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:c09_mandarina_Raster_2019&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:c09_mandarina_Raster_2019&outputFormat=csv
SIIP,comAgrico:c10_naranja_Raster_2019,c10_naranja_Raster_2019,,"['EPSG:4326', 'CRS:84']",-68.85658395302664,-62.72835162012495,-22.905869179473378,-10.757868802747899,"['WCS', 'GeoTIFF', 'c10_naranja_Raster_2019']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:c10_naranja_Raster_2019&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:c10_naranja_Raster_2019&outputFormat=csv
SIIP,comAgrico:c11_papa_Raster_2019,c11_papa_Raster_2019,,"['EPSG:4326', 'CRS:84']",-68.84212235498794,-63.072046265531306,-22.603730091661518,-15.745500695012073,"['WCS', 'GeoTIFF', 'c11_papa_Raster_2019']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:c11_papa_Raster_2019&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:c11_papa_Raster_2019&outputFormat=csv
SIIP,comAgrico:cana_azucar,cana_azucar,,"['EPSG:4326', 'CRS:84']",-69.35130919469157,-57.60319227808325,-22.9452937997864,-10.161685808797552,"['WCS', 'GeoTIFF', 'cana_azucar']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:cana_azucar&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:cana_azucar&outputFormat=csv
SIIP,comAgrico:caniawa_ProjectRaster,caniawa_ProjectRaster,,"['EPSG:4326', 'CRS:84']",-69.36125320131912,-66.47651164792009,-19.06972030952617,-15.249447246162605,"['WCS', 'GeoTIFF', 'caniawa_ProjectRaster']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:caniawa_ProjectRaster&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:caniawa_ProjectRaster&outputFormat=csv
SIIP,comAgrico:com_arroz_2019,com_arroz_2019,,"['EPSG:4326', 'CRS:84']",-69.40727972,-58.02303683,-22.67167457,-10.25378972,"['features', 'com_arroz_2019']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:com_arroz_2019&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:com_arroz_2019&outputFormat=csv
SIIP,comAgrico:com_cania_azucar_2019,com_cania_azucar_2019,,"['EPSG:4326', 'CRS:84']",-69.22206229,-57.82361675,-22.85161901,-10.26195409,"['features', 'com_cania_azucar_2019']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:com_cania_azucar_2019&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:com_cania_azucar_2019&outputFormat=csv
SIIP,comAgrico:com_maizChoclo_2019,com_maizChoclo_2019,,"['EPSG:4326', 'CRS:84']",-69.21619818,-62.63475969,-21.93478608,-16.88391659,"['com_maizChoclo_2019', 'features']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:com_maizChoclo_2019&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:com_maizChoclo_2019&outputFormat=csv
SIIP,comAgrico:com_maizGrano_2019,com_maizGrano_2019,,"['EPSG:4326', 'CRS:84']",-69.29165884,-57.92280718,-22.80764043,-10.57035205,"['com_maizGrano_2019', 'features']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:com_maizGrano_2019&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:com_maizGrano_2019&outputFormat=csv
SIIP,comAgrico:com_mandarina_2019,com_mandarina_2019,,"['EPSG:4326', 'CRS:84']",-68.96867384,-59.31954703,-22.76040252,-10.74041402,"['com_mandarina_2019', 'features']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:com_mandarina_2019&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:com_mandarina_2019&outputFormat=csv
SIIP,comAgrico:com_naranja_2019,com_naranja_2019,,"['EPSG:4326', 'CRS:84']",-69.40727972,-58.62449631,-22.85161901,-10.61028306,"['features', 'com_naranja_2019']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:com_naranja_2019&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:com_naranja_2019&outputFormat=csv
SIIP,comAgrico:com_papa_2019,com_papa_2019,,"['EPSG:4326', 'CRS:84']",-69.2387917,-63.10521371,-22.54644233,-14.61224852,"['com_papa_2019', 'features']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:com_papa_2019&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:com_papa_2019&outputFormat=csv
SIIP,comAgrico:com_quinua_2019,com_quinua_2019,,"['EPSG:4326', 'CRS:84']",-68.83791512,-64.32377773,-21.81851389,-16.05079302,"['features', 'com_quinua_2019']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:com_quinua_2019&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:com_quinua_2019&outputFormat=csv
SIIP,comAgrico:com_sorgo_2019,com_sorgo_2019,,"['EPSG:4326', 'CRS:84']",-68.37175328,-57.82361675,-21.99099826,-13.55643091,"['com_sorgo_2019', 'features']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:com_sorgo_2019&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:com_sorgo_2019&outputFormat=csv
SIIP,comAgrico:com_soya_2019,com_soya_2019,,"['EPSG:4326', 'CRS:84']",-68.37175328,-59.69329143,-21.99099826,-11.13375273,"['com_soya_2019', 'features']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:com_soya_2019&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:com_soya_2019&outputFormat=csv
SIIP,comAgrico:com_trigo_2019,com_trigo_2019,,"['EPSG:4326', 'CRS:84']",-68.9937554,-60.98535286,-21.54137357,-15.17367419,"['features', 'com_trigo_2019']",http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:com_trigo_2019&outputFormat=application/json,http://siip.produccion.gob.bo:8080/geoserver/ows?service=WFS&request=GetFeature&typeName=comAgrico:com_trigo_2019&outputFormat=csv
