sistema,nombre,titulo,abstract
GeoBolivia,prrd:vuln_exposicionfisica_tiwanaku,Mapa de Vulnerabilidad a Exposición Física - Municipio Tiwanaku,
GeoBolivia,prrd:vuln_exposicionfisica_wballivian,Mapa de Vulnerabilidad a Exposición Física - Municipio Waldo Ballivian,Cartografía de vulnerabilidad en el ámbito agropecuario - PROSUCO
GeoBolivia,prrd:Exp_helada_Curahuara,Mapa de Vulnerabilidad a Exposición a Helada - Municipio Curahuara de Carangas,Cartografía de vulnerabilidad en el ámbito agropecuario - PROSUCO
GeoBolivia,prrd:vuln_coberturavegetal_batallas,Mapa de Vulnerabilidad de Cobertura Vegetal - Municipio Batallas,Cartografia de vulnerabilidad en el ambito agropecuario - PROSUCO
GeoBolivia,prrd:vuln_coberturavegetal_calacoto,Mapa de Vulnerabilidad de Cobertura Vegetal - Municipio Calacoto,Cartografía de vulnerabilidad en el ámbito agropecuario - PROSUCO
GeoBolivia,prrd:vuln_coberturavegetal_callapa,Mapa de Vulnerabilidad de Cobertura Vegetal - Municipio Callapa,Cartografía de vulnerabilidad en el ámbito agropecuario - PROSUCO
GeoBolivia,prrd:vuln_coberturavegetal_caquiaviri,Mapa de Vulnerabilidad de Cobertura Vegetal - Municipio Caquiaviri,Cartografía de vulnerabilidad en el ámbito agropecuario - PROSUCO
GeoBolivia,prrd:vuln_coberturavegetal_charana,Mapa de Vulnerabilidad de Cobertura Vegetal - Municipio Charaña,Cartografía de vulnerabilidad en el ámbito agropecuario - PROSUCO
GeoBolivia,prrd:vuln_coberturavegetal_corocoro,Mapa de Vulnerabilidad de Cobertura Vegetal - Municipio Coro Coro,Cartografía de vulnerabilidad en el ámbito agropecuario - PROSUCO
GeoBolivia,prrd:vuln_coberturavegetal_curahuara,Mapa de Vulnerabilidad de Cobertura Vegetal - Municipio Curahuara de Carangas,Cartografía de vulnerabilidad en el ámbito agropecuario - PROSUCO
GeoBolivia,prrd:vuln_coberturavegetal_huarina,Mapa de Vulnerabilidad de Cobertura Vegetal - Municipio Huarina,
GeoBolivia,prrd:vuln_coberturavegetal_patacamaya,Mapa de Vulnerabilidad de Cobertura Vegetal - Municipio Patacamaya,Cartografía de vulnerabilidad en el ámbito agropecuario - PROSUCO
GeoBolivia,prrd:vuln_coberturavegetal_tiwanaku,Mapa de Vulnerabilidad de Cobertura Vegetal - Municipio Tiwanaku,Cartografía de vulnerabilidad en el ámbito agropecuario - PROSUCO
GeoBolivia,prrd:vuln_coberturavegetal_wballivian,Mapa de Vulnerabilidad de Cobertura Vegetal - Municipio Waldo Ballivian,Cartografía de vulnerabilidad en el ámbito agropecuario - PROSUCO
GeoBolivia,prrd:Vulnerabilidad_ambiental_Corque,"Mapa de Vulnerabilidad de Cobertura Vegetal - Municipio de Corque, 2012",Cartografía de vulnerabilidad en el ámbito agropecuario - PROSUCO
GeoBolivia,prrd:Vuln_ambiental_Huayllamarca,"Mapa de Vulnerabilidad de Cobertura Vegetal - Municipio de Huayllamarca, 2012",Cartografía de vulnerabilidad en el ámbito agropecuario - PROSUCO
GeoBolivia,prrd:Vuln_ambiental_Totora,"Mapa de Vulnerabilidad de Cobertura Vegetal - Municipio de Totora, 2012",Cartografía de vulnerabilidad en el ámbito agropecuario - PROSUCO
GeoBolivia,prrd:vuln_disponibilidadagua_calacoto,Mapa de Vulnerabilidad de Disponibilidad de Agua - Municipio Calacoto,Cartografía de vulnerabilidad en el ámbito agropecuario - PROSUCO
GeoBolivia,prrd:vuln_disponibilidadagua_callapa,Mapa de Vulnerabilidad de Disponibilidad de Agua - Municipio Callapa,
GeoBolivia,prrd:vuln_disponibilidadagua_caquiaviri,Mapa de Vulnerabilidad de Disponibilidad de Agua - Municipio Caquiaviri,
GeoBolivia,prrd:vuln_disponibilidadagua_charana,Mapa de Vulnerabilidad de Disponibilidad de Agua - Municipio Charaña,
GeoBolivia,prrd:vuln_disponibilidadagua_corocoro,Mapa de Vulnerabilidad de Disponibilidad de Agua - Municipio Coro Coro,Cartografía de vulnerabilidad en el ámbito agropecuario - PROSUCO
GeoBolivia,prrd:vuln_disponilidadagua_huarina,Mapa de Vulnerabilidad de Disponibilidad de Agua - Municipio Huarina,Cartografía de vulnerabilidad en el ámbito agropecuario - PROSUCO
GeoBolivia,prrd:vuln_disponibilidadagua_patacamaya,Mapa de Vulnerabilidad de Disponibilidad de Agua - Municipio Patacamaya,Cartografía de vulnerabilidad en el ámbito agropecuario - PROSUCO
GeoBolivia,prrd:vuln_disponibilidadagua_tiwanaku,Mapa de Vulnerabilidad de Disponibilidad de Agua - Municipio Tiwanaku,Cartografía de vulnerabilidad en el ámbito agropecuario - PROSUCO
GeoBolivia,prrd:vuln_disponibilidadagua_wballivian,Mapa de Vulnerabilidad de Disponibilidad de Agua - Municipio Waldo Ballivian,Cartografía de vulnerabilidad en el ámbito agropecuario - PROSUCO
GeoBolivia,prrd:Vuln_exposicion_fisicawgs84,Mapa de Vulnerabilidad de Exposición Física - Municipio Achacachi,Cartografia de vulnerabilidad climatica en el ambito agropecuario
GeoBolivia,prrd:Vulnerabilidad_socioeconomica_Corque,Mapa de Vulnerabilidad de Socioeconomica - Municipio Corque,Cartografía de vulnerabilidad en el ámbito agropecuario - PROSUCO
GeoBolivia,prrd:Vuln_socioeco_Huayllamarca,Mapa de Vulnerabilidad de Socioeconomica - Municipio Huayllamarca,Cartografía de vulnerabilidad en el ámbito agropecuario - PROSUCO
GeoBolivia,prrd:Vuln_socioeco_Totora,Mapa de Vulnerabilidad de Socioeconomica - Municipio Totora,Cartografía de vulnerabilidad en el ámbito agropecuario - PROSUCO
GeoBolivia,prrd:Vuln_suelo_wgs84,Mapa de Vulnerabilidad del Suelo - Municipio Achacachi,Cartografia de vulnerabilidad climatica en el ambito agropecuario - PROSUCO
GeoBolivia,prrd:vuln_suelo_batallas,Mapa de Vulnerabilidad del Suelo - Municipio Batallas,Cartografía de vulnerabilidad en el ámbito agropecuario - PROSUCO
GeoBolivia,prrd:vuln_suelo_calacoto,Mapa de Vulnerabilidad del Suelo - Municipio Calacoto,Cartografía de vulnerabilidad en el ámbito agropecuario - PROSUCO
GeoBolivia,prrd:vuln_suelo_callapa,Mapa de Vulnerabilidad del Suelo - Municipio Callapa,
GeoBolivia,prrd:vuln_suelo_caquiaviri,Mapa de Vulnerabilidad del Suelo - Municipio Caquiaviri,Cartografía de vulnerabilidad en el ámbito agropecuario - PROSUCO
GeoBolivia,prrd:vuln_suelo_charana,Mapa de Vulnerabilidad del Suelo - Municipio Charaña,Cartografía de vulnerabilidad en el ámbito agropecuario - PROSUCO
GeoBolivia,prrd:vuln_suelo_corocoro,Mapa de Vulnerabilidad del Suelo - Municipio Coro Coro,Cartografía de vulnerabilidad en el ámbito agropecuario - PROSUCO
GeoBolivia,prrd:vuln_suelo_huarina,Mapa de Vulnerabilidad del Suelo - Municipio Huarina,
GeoBolivia,prrd:vuln_suelo_patacamaya,Mapa de Vulnerabilidad del Suelo - Municipio Patacamaya,Cartografía de vulnerabilidad en el ámbito agropecuario - PROSUCO
GeoBolivia,prrd:vuln_suelo_tiwanaku,Mapa de Vulnerabilidad del Suelo - Municipio Tiwanaku,Cartografía de vulnerabilidad en el ámbito agropecuario - PROSUCO
GeoBolivia,prrd:vuln_suelo_wballivian,Mapa de Vulnerabilidad del Suelo - Municipio Waldo Ballivian,Cartografía de vulnerabilidad en el ámbito agropecuario - PROSUCO
GeoBolivia,prrd:Vuln_disponibilidad_aguawgs84,Mapa de Vulnerabilidad por Disponibilidad de Agua - Municipio Achacachi,Cartografia de vulnerabilidad climatica en el ambito agropecuario - PROSUCO
GeoBolivia,prrd:Exposicion_fisica_Corque,"Mapa de Vulnerabilidad por Exposición Física del Municipio de Corque, 2012",Cartografía de vulnerabilidad en el ámbito agropecuario - PROSUCO
GeoBolivia,prrd:Exposicion_fisica_Huayllamarca,"Mapa de Vulnerabilidad por Exposición Física del Municipio de Huayllamarca, 2012",Cartografía de vulnerabilidad en el ámbito agropecuario - PROSUCO
GeoBolivia,prrd:Exp_granizada_Curahuara,"Mapa de Vulnerabilidad por Exposición a Granizada de Curahuara de Carangas, 2012",Cartografía de vulnerabilidad en el ámbito agropecuario - PROSUCO
GeoBolivia,prrd:Vuln_cobertura_vegetalwgs84,Mapa de Vulneribilidad de Cobertura Vegetal - Municipio Achacachi,Vulnerabilidad por estado de la cobertura vegetal - PROSUCO
GeoBolivia,GobMunicipal:vias_existentes_ruralwgs84,Mapa de Vías Existentes en el Área Rural del Municipio de La Paz,"Presenta información espacial de las vías existentes en el área rural del Municipio de La Paz., dato del año 2013 por el GAMLP."
GeoBolivia,mdpdd:zonas_vida2016,"Mapa de Zonas de Vida de Bolivia, 2016","Localización de las Zonas de Vida del territorial nacional, información elaborada por el Viceministerio de Planificación y Coordinación, actualizado hasta 2016."
GeoBolivia,GobMunicipal:zongowgs84,Mapa de Zongo en el Municipio de La Paz,"Muestra información espacial de las características de Zongo en el Municipio de La Paz. Elaborado por Oficialía Mayor de Planificación para el Desarrollo (OMPD) del Gobierno Autónomo Municipal de La Paz, en el año 2013."
GeoBolivia,mdpdd:zaebolf,Mapa de Zonificación Agroecologica,Unidad de Ordenamiento Territorial - Zonificación Agroecologica  2002
GeoBolivia,GobDepartamento:zae_gan,Mapa de Zonificación Agroecológica Ganadera de Chuquisaca,Zonificación Agroecologica ganadera (PLUS)
GeoBolivia,GobMunicipal:aptitud_geologica,"Mapa de aptitud geológica del Municipio de La Paz, 2013","muestra información espacial sobre las características de aptitud geológica, en donde se identifica las condiciones favorables y desfavorables en cuanto a la susceptibilidad en términos geológicos que tiene el municipio de La Paz. Elaborado por el Gobierno Autónomo Municipal de La Paz, en el año 2013."
GeoBolivia,universidades:aut_aymara,Mapa de autoidentificación aymara por comunidades 2001,"Población mayor de 15 años según autoidentificacion con pueblos originarios e indígenas (datos del Censo Nacional de Población y Vivienda 2001), elaborado por la Universidad de Ginebra y la UMSA"
GeoBolivia,universidades:aut_chiquitano,Mapa de autoidentificación chiquitana por comunidades 2001,"Población mayor de 15 años según autoidentificacion con pueblos originarios e indígenas (datos del Censo Nacional de Población y Vivienda 2001), elaborado por la Universidad de Ginebra y la UMSA"
GeoBolivia,universidades:aut_otronativo,Mapa de autoidentificación de otros nativos por comunidades 2001,"Población mayor de 15 años según autoidentificacion con pueblos originarios e indígenas (datos del Censo Nacional de Población y Vivienda 2001), elaborado por la Universidad de Ginebra y la UMSA"
GeoBolivia,universidades:aut_guarani,Mapa de autoidentificación guarani por comunidades 2001,"Población mayor de 15 años según autoidentificacion con pueblos originarios e indígenas (datos del Censo Nacional de Población y Vivienda 2001), elaborado por la Universidad de Ginebra y la UMSA"
GeoBolivia,universidades:aut_mojeno,Mapa de autoidentificación mojeña por comunidades 2001,"Población mayor de 15 años según autoidentificacion con pueblos originarios e indígenas (datos del Censo Nacional de Población y Vivienda 2001), elaborado por la Universidad de Ginebra y la UMSA"
GeoBolivia,universidades:aut_quechua,Mapa de autoidentificación quechua por comunidades 2001,"Población mayor de 15 años según autoidentificacion con pueblos originarios e indígenas (datos del Censo Nacional de Población y Vivienda 2001), elaborado por la Universidad de Ginebra y la UMSA"
GeoBolivia,universidades:aut_ninguno,"Mapa de comunidades sin autoidentificación indigena-originaria, 2001","Población mayor de 15 años según autoidentificacion con pueblos originarios e indígenas (datos del Censo Nacional de Población y Vivienda 2001), elaborado por la Universidad de Ginebra y la UMSA"
GeoBolivia,universidades:cel_6cl_nw,Mapa de condición étnico - linguistico por comunidades 2001,"Indicador de condición étnico - lingüístico por comunidades según el método Molina y Albó (2006), y Albó y Romero (2009)  (datos del Censo Nacional de Población y Vivienda 2001), elaborado por la Universidad de Ginebra y la UMSA"
GeoBolivia,GobMunicipal:densidad_poblacionalwgs84,"Mapa de densidad poblacional del Municipio de La Paz, 2013","Muestra información de la densidad poblacional de la ciudad de La Paz por zonas. Elaborado por Oficialía Mayor de Planificación para el Desarrollo (OMPD) del Gobierno Autónomo Municipal de La Paz, en el año 2013."
GeoBolivia,universidades:usca_final,"Mapa de etnicidad y la tenencia de la tierra, 2001",Clasificación de unidades socioculturales en unidades socioculturales agregadas en base a la etnicidad y la tenencia de la tierra
GeoBolivia,GobMunicipal:falla_inversawgs84,Mapa de falla Inversa en el Municipio de La Paz,"Localización de fallas inversas en el municipio de La Paz, elaborado GAMLP 2013."
GeoBolivia,mddryt:ucr_Inundacion_SINSAAT,Mapa de inundación SINSAAT,Mapa de inundación SINSAAT
GeoBolivia,mddryt:ucr_Isotermas30,"Mapa de isotermas, temperatura media anual","Mapa de isotermas, temperatura media anual"
GeoBolivia,mddryt:ucr_Isoyetas30,Mapa de isoyetas,"Mapa de isoyetas, Unidad de Contingencia Rural"
GeoBolivia,prrd:Isoyetas_prec_media_Sacaca,Mapa de la Distribución de Precipitacion Promedio Anual - Municipio Sacaca,Cartografía isoyetas de precipitación media anual - PROSUCO
GeoBolivia,prrd:Isoyetas_prec_anual_Sacaca,Mapa de la Distribución de Precipitaciones Medias Anuales - Municipio Sacaca,Cartografía isoyetas de precipitación anual - PROSUCO
GeoBolivia,prrd:Isoyetas_prec_anual_ToroToro,Mapa de la Distribución de Precipitaciones Medias Anuales - Municipio Toro Toro,Cartografía isoyetas de precipitación total anual - PROSUCO
GeoBolivia,prrd:isoyetas_prec_media_torotoro,"Mapa de la Distribución de Precipitación Promedio Anual del Municipio de Toro Toro, 2012",Cartografía isoyetas de precipitación media anual - PROSUCO
GeoBolivia,prrd:Isotermas_temp_media_Sacaca,"Mapa de la Distribución de Temperatura Media Anual del Municipio de Sacaca, 2012",Cartografia isotermas de temperatura media anual - PROSUCO
GeoBolivia,prrd:Isotermas_temp_media_ToroToro,"Mapa de la Distribución de Temperatura Media Anual del Municipio de Toro Toro, 2012",Mapa de Isotermas (Temperatura Media Anual) - Municipio Sacaca
GeoBolivia,GobMunicipal:estructura_vialwgs84,Mapa de la Estructura Vial del Municipio de La Paz,"Muestra información de la estructura vial, jerarquizada según la conformación de la red actual en el Municipio de La Paz.
Elaborado por Oficialía Mayor de Planificación para el Desarrollo (OMPD) del Gobierno Autónomo Municipal de La Paz, en el año 2013."
GeoBolivia,GobMunicipal:el_alto_feria16julio,Mapa de la Feria de 16 de Julio de la Ciudad de El Alto,"Representación cartográfica de la feria 16 de Julio de la Ciudad de El Alto, clasificado por actividad económica"
GeoBolivia,GobMunicipal:mancha_urbana_1877wgs84,"Mapa de la Mancha Urbana del Municipio de La Paz, 1877","Muestra información de la mancha urbana en el Municipio de La Paz en el año 1877.
Elaborado por Oficialía Mayor de Planificación para el Desarrollo (OMPD) del Gobierno Autónomo Municipal de La Paz, en el año 2013."
GeoBolivia,GobMunicipal:mancha_urbana_1912wgs84,"Mapa de la Mancha Urbana del Municipio de La Paz, 1912","Muestra información de la mancha urbana en el Municipio de La Paz en el año 1912.
Elaborado por Oficialía Mayor de Planificación para el Desarrollo (OMPD) del Gobierno Autónomo Municipal de La Paz, en el año 2013."
GeoBolivia,GobMunicipal:mancha_urbana_1930wgs84,"Mapa de la Mancha Urbana del Municipio de La Paz, 1930","Elaborado por Oficialía Mayor de Planificación para el Desarrollo (OMPD) del Gobierno Autónomo Municipal de La Paz, en el año 2013."
GeoBolivia,GobMunicipal:mancha_urbana_1956wgs84,"Mapa de la Mancha Urbana del Municipio de La Paz, 1956","Muestra información de la mancha urbana en el Municipio de La Paz en el año 1956.
Elaborado por Oficialía Mayor de Planificación para el Desarrollo (OMPD) del Gobierno Autónomo Municipal de La Paz, en el año 2013."
GeoBolivia,GobMunicipal:mancha_urbana_1973wgs84,"Mapa de la Mancha Urbana del Municipio de La Paz, 1973","Muestra información de la mancha urbana en el Municipio de La Paz en el año 1973.
Elaborado por Oficialía Mayor de Planificación para el Desarrollo (OMPD) del Gobierno Autónomo Municipal de La Paz, en el año 2013."
GeoBolivia,GobMunicipal:mancha_urbana_2001wgs84,"Mapa de la Mancha Urbana del Municipio de La Paz, 2001","Muestra información de la mancha urbana en el Municipio de La Paz en el año 2001.
Elaborado por Oficialía Mayor de Planificación para el Desarrollo (OMPD) del Gobierno Autónomo Municipal de La Paz, en el año 2013."
GeoBolivia,GobMunicipal:mancha_urbana_2013wgs84,"Mapa de la Mancha Urbana del Municipio de La Paz, 2013","Muestra información de la mancha urbana en el Municipio de La Paz en el año 2013.
Elaborado por Oficialía Mayor de Planificación para el Desarrollo (OMPD) del Gobierno Autónomo Municipal de La Paz, en el año 2013."
GeoBolivia,GobMunicipal:red_electricawgs84,Mapa de la Red Electrica del Municipio de La Paz,"Muestra información de la cobertura de la red de energía eléctrica en el área urbana del Municipio de La Paz de acuerdo a información proporcionada por ELECTROPAZ (actual DELAPAZ), elaborado por Oficialía Mayor de Planificación para el Desarrollo (OMPD) del Gobierno Autónomo Municipal de La Paz, en el año 2013."
GeoBolivia,GobMunicipal:red_hidrograficawgs84,Mapa de la Red Hidrográfica del Municipio de La Paz,"Identifica los ríos principales y afluentes que atraviesan el área urbana del Municipio de La Paz; toda esta red pertenece a la Cuenta Hidrográfica del Amazonas. La Principal arteria fluvial es el Río Beni, que nace en los nevados del Chacaltaya con el nombre de Choqueyapu; y en la medida que desciende se los conoce con el nombre de La Paz.

Elaborado por Oficialía Mayor de Planificación para el Desarrollo (OMPD) del Gobierno Autónomo Municipal de La Paz, en el año 2013."
GeoBolivia,GobMunicipal:redwgs84,Mapa de la Red del Municipio de La Paz,"Muestra información espacial de la red tipo principal del Municipio de La Paz. Elaborado por Oficialía Mayor de Planificación para el Desarrollo (OMPD) del Gobierno Autónomo Municipal de La Paz, en el año 2013."
GeoBolivia,GobMunicipal:region_metropolitanawgs84,Mapa de la Región Metropolitana del Municipio de La Paz,"Muestra información espacial de la región metropolitana del Municipio de La Paz. Elaborado por Oficialía Mayor de Planificación para el Desarrollo (OMPD) del Gobierno Autónomo Municipal de La Paz, en el año 2013."
GeoBolivia,GobMunicipal:mancha_urbana_1992wgs84,"Mapa de la mancha urbana del Municipio de La Paz, 1992","Muestra información de extensión espacial de la mancha urbana en el Municipio de La Paz en el año 1992.
Elaborado por Oficialía Mayor de Planificación para el Desarrollo (OMPD) del Gobierno Autónomo Municipal de La Paz, en el año 2013."
GeoBolivia,GobMunicipal:lineas_buseswgs84,Mapa de las Líneas de Transporte de Buses del Municipio de La Paz,"Localiza las líneas de transporte de buses en la ciudad de La Paz.
Elaborado por Oficialía Mayor de Planificación para el Desarrollo (OMPD) del Gobierno Autónomo Municipal de La Paz, en el año 2013."
GeoBolivia,GobMunicipal:lineas_carryswgs84,Mapa de las Líneas de Transporte de Carrys del Municipio de La Paz,"muestra información de las lineas de transporte de la modalidad de transporte denominados “Carrys”, está presente en el Municipio de La Paz, Llegando a zonas centrales como así también brindando servicio a otras zonas en específico (Ej. Bolognia, Sopocachi). Elaborado por Gobierno Autónomo Municipal de La Paz, en el año 2013."
GeoBolivia,GobMunicipal:lineas_microswgs84,Mapa de las Líneas de Transporte de Micros del Municipio de La Paz,"Localiza las líneas de trasporte de micros de la zona urbana. Elaborado por Oficialía Mayor de Planificación para el Desarrollo (OMPD) del Gobierno Autónomo Municipal de La Paz, en el año 2013."
GeoBolivia,GobMunicipal:lineas_trufiwgs84,Mapa de las Líneas de Transporte de Trufi del Municipio de La Paz,"muestra información de las lineas de transporte de la modalidad de taxi de ruta fija (Trufi), la cual se extiende por el territorio urbano, para brindar el servicio a diferentes barrios del Municipio de La Paz, dato GAMLP año 2013."
GeoBolivia,GobMunicipal:otb_zongowgs84,Mapa de las Organizaciones Territoriales de Base - OTB de Zongo en el Municipio de La Paz,"Elaborado por Oficialía Mayor de Planificación para el Desarrollo (OMPD) del Gobierno Autónomo Municipal de La Paz, en el año 2013."
GeoBolivia,GobMunicipal:lineas_minibuseswgs84,"Mapa de las lineas de transporte de minibuses del Municipio de La Paz, 2013","Muestra información de la distribución de las líneas de transporte de minibuses que dan servicio a los ciudadanos, característica fundamental en el sistema de transporte del Municipio de La Paz. Elaborado por Gobierno Autónomo Municipal de La Paz, en el año 2013."
GeoBolivia,GobMunicipal:terminales_telefericowgs84,"Mapa de las terminales de teleférico en el Municipio de La Paz, 2013","Localización de las terminales de teleférico de las Lineas Roja y Amarilla en la ciudad de La Paz. Elaborado por Oficialía Mayor de Planificación para el Desarrollo (OMPD) del Gobierno Autónomo Municipal de La Paz, en el año 2013."
GeoBolivia,mddryt:sistema_tierras_1974,"Mapa de los sistemas de tierras, Bolivia 1974","Clasificación del sistema de tierras, con descripción geológica y fisiográfica."
GeoBolivia,GobMunicipal:nodoswgs84,"Mapa de nodos del Municipio de La Paz, 2013","Muestra  información de los nodos diferenciados entre principal y secundario en el Municipio de La Paz. Elaborado por Oficialía Mayor de Planificación para el Desarrollo (OMPD) del Gobierno Autónomo Municipal de La Paz, en el año 2013."
GeoBolivia,prrd:Riesgo_sequia_SantaRosa,"Mapa de riesgo por sequía del Municipio Santa Rosa, 2012",Cartografía de riesgos climáticos en el ámbito agropecuario - PROSUCO
GeoBolivia,ViasBolivia:EST_DE_CONTROL_O_TRANS_2020,"Mapa de ubicación de Estación y Control en Bolivia, Julio 2020",Este Mapa muestra las ubicaciones de estación y control que se encuentran actualmente en funcionamiento en Bolivia al mes Julio-2020. Muestra también el sistema de cobro en cada estación. Información obtenida de Vías Bolivia.
GeoBolivia,ViasBolivia:EST_DE_PEAJE_2020,"Mapa de ubicación de Retenes de Peaje y Pesaje en Bolivia, Julio 2020",Este Mapa muestra las ubicaciones de las estaciones de Peaje y Pesos y Dimensiones (Pesaje) que se encuentran actualmente en funcionamiento en Bolivia al mes Julio-2020.Muestra también el sistema de cobro en cada estación.
GeoBolivia,ViasBolivia:EST_DE_PESAJE_2020,"Mapa de ubicación de pesaje julio 2020, Bolivia.",muestra las ubicaciones de pesaje que se encuentran actualmente en funcionamiento en Bolivia al mes Julio-2020. Muestra también el sistema de cobro en cada estación. Información obtenida de Vías Bolivia.
GeoBolivia,mdhye:EOLICO,"Mapa de velocidad media anual del viento (m/s)  en Bolivia, 2008","Información referente al comportamiento de la velocidad media anual del viento (m/s) en Bolivia, conforme a datos del SENAMHI  y el método Kriging. Elaborado por la entidad Transportadora de Electricidad (TDE) en el año 2008"
GeoBolivia,mddryt:Inundacion2014enero_abril,Mapa de zonas afectadas por inundaciones en Bolivia 2014,"Área de Bolivia afecta por la inundación 2014 (periodo enero a abril), identificada en base a imágenes MODIS Terra-Aqua y LANDSAT 8, SUNIT"
GeoBolivia,mddryt:Zonas_agroproductivas19,Mapa de zonas agroproductivas para la gestión del riesgo,Mapa de zonas agroproductivas para la gestión del riesgo
GeoBolivia,GobMunicipal:area_tratamiento_especialwgs84,Mapa de Área de Tratamiento Especial en el Municipio de La Paz,"Elaborado por Oficialía Mayor de Planificación para el Desarrollo (OMPD) del Gobierno Autónomo Municipal de La Paz, en el año 2013."
GeoBolivia,GobMunicipal:areas_verdes_bufferinwgs84,Mapa de Áreas Verdes (buffer) del Municipio de La Paz,"Presenta información de la identificación de buffers (áreas de influencia) de áreas verdes de 20, 40 y 80 metros de distancia, localizados en la Ciudad de La Paz. Gobierno Autónomo Municipal de La Paz, en el año 2013."
GeoBolivia,GobMunicipal:carcavamientowgs84,Mapa de Áreas con Procesos de Carcavamiento del Municipio de La Paz,"Localización de cárcavas producto de erosión hídrica en el municipio de La Paz, dato del GAMLP del año 2013."
GeoBolivia,GobMunicipal:areas_protegidaswgs84,"Mapa de áreas protegidas en el Municipio de La Paz, 2013","El mapa muestra la localización de áreas protegidas existentes en el Municipio de La Paz. Elaborado por Oficialía Mayor de Planificación para el Desarrollo (OMPD) del Gobierno Autónomo Municipal de La Paz, en el año 2013."
GeoBolivia,GobMunicipal:circuito_chuquiagomarkawgs84,Mapa del Circuito Chuquiago Marka en el Municipio de La Paz,"muestra información espacial del principal circuito Chuquiago Marka en la ciudad de La Paz, en el municipio de La Paz.
Elaborado por Oficialía Mayor de Planificación para el Desarrollo (OMPD) del Gobierno Autónomo Municipal de La Paz, en el año 2013."
GeoBolivia,GobMunicipal:circuito_la_paz_magicawgs84,Mapa del Circuito La Paz Magica del Municipio de La Paz,"Muestra  información del circuito La Paz Magica que muestra atractivo turistico del Municipio de La Paz. Elaborado por Oficialía Mayor de Planificación para el Desarrollo (OMPD) del Gobierno Autónomo Municipal de La Paz, en el año 2013."
GeoBolivia,GobMunicipal:distrito_rural_hampaturiwgs84,Mapa del Distrito Rural de Hampaturi en el Municipio de La Paz,"Presenta información espacial de la localización de comunidades ecológicas periurbanas y espacios naturales de conservación en el distrito rural de Hampaturi en el Municipio de La Paz. Elaborado por Oficialía Mayor de Planificación para el Desarrollo (OMPD) del Gobierno Autónomo Municipal de La Paz, en el año 2013."
GeoBolivia,GobMunicipal:limite_macrodistritalwgs84,Mapa del Límite Macrodistrital en el Municipio de La Paz,"Información de límites macrodistritales en el Municipio de La Paz. Elaborado por Oficialía Mayor de Planificación para el Desarrollo (OMPD) del Gobierno Autónomo Municipal de La Paz, en el año 2013."
GeoBolivia,GobMunicipal:limite_centro_historicowgs84,Mapa del Límite del Centro Histórico en el Municipio de La Paz,"Identifica los límites del centro histórico en el Municipio de La Paz.
Elaborado por Oficialía Mayor de Planificación para el Desarrollo (OMPD) del Gobierno Autónomo Municipal de La Paz, en el año 2013."
GeoBolivia,GobMunicipal:densidad_de_poblacionwgs84,Mapa del Número de Viviendas en el Municipio de La Paz,"Presenta información espacial del número de viviendas existentes en el Municipio de La Paz. Elaborado por Oficialía Mayor de Planificación para el Desarrollo (OMPD) del Gobierno Autónomo Municipal de La Paz, en el año 2013."
GeoBolivia,GobMunicipal:valle_de_animaswgs84,Mapa del Valle de las Animas en el Municipio de La Paz,"Es lugar turístico como el valle de la luna. Elaborado por Oficialía Mayor de Planificación para el Desarrollo (OMPD) del Gobierno Autónomo Municipal de La Paz, en el año 2013."
GeoBolivia,GobMunicipal:circuito_sanpedrowgs84,"Mapa del circuito San Pedro en el Municipio de La Paz, 2013","Muestra información espacial del principal circuito en la zona de San Pedro en la ciudad de La Paz, en el municipio de La Paz.
Elaborado por Oficialía Mayor de Planificación para el Desarrollo (OMPD) del Gobierno Autónomo Municipal de La Paz, en el año 2013."
GeoBolivia,GobMunicipal:area_en_estudiowgs84,Mapa del Área de Estudio del Municipio de La Paz,"Muestra información de la identificación del área de estudio del Municipio de La Paz. Elaborado por Oficialía Mayor de Planificación para el Desarrollo (OMPD) del Gobierno Autónomo Municipal de La Paz, en el año 2013."
GeoBolivia,mddryt:Grandes_regiones,Mapa grandes regiones,"Mapa grandes regiones, Unidad de Contingencia Rural"
GeoBolivia,GobMunicipal:elalto_urbano_rural,Mapa Área Urbana y Rural Municipio El Alto 2015,"Muestra una forma de clasificar el espacio geográfico, diferenciando dos áreas Urbana y Rural del Municipio de El Alto.  Información obtenida del Altas Geográfico del Municipio de El Alto presentado el año 2015 por la Infraestructura de Datos Espaciales - El Alto."
GeoBolivia,mddef:Municipio_AltoFocoCalor_Agosto2019,"Mayor Cantidad de Focos de Calor registrados por Municipios el mes de Agosto Departamento de Santa Cruz, Bolivia 2019","Muestra los cuatro municipios con más cantidad focos de calor: San Matías (3.884), San Rafael (3.446), San Ignacio (3.363) y Charagua (3.160) registrados durante los 3 días (17,18 y 24) con mayor incremento durante el mes de agosto, esta información proviene del Ministerio de Medio Ambiente y Agua. Dato obtenido del Comando de Incidentes del Ministerio de Defensa al 2 de septiembre 2019."
